,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
7271,CF Church,FAMILY,,1.0,8700000.0,50.0,Free,0.0,Teen,Education,2018-06-26,3.8.0,4.1 and up
7272,CF Etowah,HEALTH_AND_FITNESS,,0.0,8800000.0,100.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
7274,Málaga CF Wallpapers 4 Fans,LIFESTYLE,,2.0,3100000.0,10.0,Free,0.0,Everyone,Lifestyle,2018-05-22,1.0,4.0 and up
7275,Cluster CF,SPORTS,,10.0,3200000.0,100.0,Free,0.0,Everyone,Sports,2018-07-15,4.11,4.1 and up
7276,CF Themis,HEALTH_AND_FITNESS,,0.0,8500000.0,100.0,Free,0.0,Everyone,Health & Fitness,2018-07-12,3.1.2,4.1 and up
7277,Imperium CF,SPORTS,,9.0,3500000.0,500.0,Free,0.0,Everyone,Sports,2017-03-22,01e,4.0.3 and up
7278,Azulones Getafe CF Fans,SPORTS,,4.0,7800000.0,100.0,Free,0.0,Teen,Sports,2017-03-25,2.3.11,2.3.3 and up
7279,CF Riga,HEALTH_AND_FITNESS,,12.0,11000000.0,100.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
7293,CG - Conference Call Add-On,PRODUCTIVITY,,6.0,1100000.0,1000.0,Free,0.0,Everyone,Productivity,2018-08-02,1.2,4.0 and up
7294,Somos CG,PRODUCTIVITY,,2.0,18000000.0,100.0,Free,0.0,Everyone,Productivity,2018-04-26,1.2.0,4.1 and up
7296,CG Smart,SPORTS,,2.0,1500000.0,100.0,Free,0.0,Everyone,Sports,2016-08-12,1.4,4.0.3 and up
7305,CG 3D Model Viewer: view 3D models interactively,TOOLS,,0.0,10000000.0,100.0,Free,0.0,Everyone,Tools,2018-07-26,1.0.4.91,4.4 and up
7306,CG Wizard,TOOLS,,6.0,1300000.0,100.0,Free,0.0,Everyone,Tools,2018-05-22,1.6d,5.0 and up
7308,ASCP® CG Exam Flashcards 2018,FAMILY,,0.0,4099999.9999999995,100.0,Free,0.0,Everyone,Education,2017-06-13,1.0,4.3 and up
7311,My CG,PRODUCTIVITY,,0.0,0.0,10.0,Free,0.0,Teen,Productivity,2018-08-02,Varies with device,Varies with device
7312,Best CG Photography,FAMILY,,1.0,2500000.0,500.0,Free,0.0,Unrated,Entertainment,2015-06-24,5.2,3.0 and up
7317,CG Vidhansabha Chunav 2018,NEWS_AND_MAGAZINES,,0.0,3400000.0,100.0,Free,0.0,Teen,News & Magazines,2018-04-12,8.1,4.0.3 and up
7318,gps tracker cg,TOOLS,,0.0,1400000.0,50.0,Free,0.0,Everyone,Tools,2017-05-27,1.0,4.1 and up
7322,music (CG),FAMILY,,0.0,99000000.0,50.0,Free,0.0,Everyone,Entertainment,2018-04-24,1.0,4.1 and up
7332,Weather Data CH,WEATHER,,15.0,0.0,500.0,Paid,2.99,Everyone,Weather,2016-08-09,Varies with device,Varies with device
7333,Dots puzzle,FAMILY,4.0,179.0,14000000.0,50000.0,Paid,0.99,Everyone,Puzzle,2018-04-18,,4.0 and up
7335,Dive-Store.ch,SPORTS,,0.0,6300000.0,5.0,Paid,1.99,Everyone,Sports,2018-07-25,2.0.4,4.0 and up
7339,"Reading Race 1b: sh, ch words",FAMILY,,2.0,76000000.0,50.0,Paid,3.99,Everyone,Educational;Education,2016-01-08,1.01,4.0 and up
7342,Speech Therapy: CH,FAMILY,,0.0,14000000.0,10.0,Paid,1.99,Everyone,Education,2016-10-08,1.0,2.3.3 and up
7343,Digi-TV.ch,SOCIAL,,62.0,25000000.0,10000.0,Free,0.0,Teen,Social,2018-05-03,7.1.29,4.2 and up
7344,retteMi.ch,COMMUNICATION,,31.0,0.0,5000.0,Free,0.0,Everyone,Communication,2018-04-28,Varies with device,Varies with device
7346,ch-mm Dict,BOOKS_AND_REFERENCE,,0.0,1400000.0,10.0,Paid,1.96,Everyone,Books & Reference,2014-07-18,1.0,2.3 and up
7361,Students.ch,SOCIAL,,5.0,0.0,1000.0,Free,0.0,Teen,Social,2018-06-11,1.0.12,4.0 and up
7370,mySharpBranded CI Test,TOOLS,,0.0,898000.0,1.0,Free,0.0,Everyone,Tools,2017-10-04,1.0.7,4.2 and up
7371,Valmet CI Tool,BUSINESS,,1.0,3700000.0,500.0,Free,0.0,Everyone,Business,2018-03-13,0.0.6,4.0 and up
7376,Supply Travis-CI POC,LIBRARIES_AND_DEMO,,0.0,1200000.0,10.0,Free,0.0,Everyone,Libraries & Demo,2016-07-20,1.0.7,4.0.3 and up
7378,CI Crew,FAMILY,,1.0,30000000.0,100.0,Free,0.0,Everyone,Entertainment,2018-03-08,0.7,2.3.3 and up
7380,CI Staff App,LIFESTYLE,,0.0,10000000.0,10.0,Free,0.0,Everyone,Lifestyle,2017-10-04,1.0.7,4.1 and up
7382,1st Fed CI Mobile Banking,FINANCE,,0.0,31000000.0,500.0,Free,0.0,Everyone,Finance,2016-09-29,6.0.0.1775,4.1 and up
7384,All-night drugstore CI & Price,HEALTH_AND_FITNESS,,0.0,5100000.0,10.0,Paid,0.99,Everyone,Health & Fitness,2017-11-27,3.0.2.0,1.6 and up
7386,RGN CI-Control,BUSINESS,,0.0,6000000.0,50.0,Free,0.0,Everyone,Business,2018-05-28,1.2,4.1 and up
7387,CI Time,PRODUCTIVITY,,4.0,2500000.0,100.0,Free,0.0,Everyone,Productivity,2017-03-17,1.2.392,4.0 and up
7388,CI View,BUSINESS,,2.0,9900000.0,100.0,Free,0.0,Everyone,Business,2017-04-19,2.9,4.1 and up
7389,Ci - Logistics Group,BUSINESS,,1.0,10000000.0,50.0,Free,0.0,Everyone,Business,2015-03-04,1.0.0,4.0 and up
7390,CI Attendance,PRODUCTIVITY,,0.0,172000.0,5.0,Paid,0.99,Everyone,Productivity,2013-08-17,1.0.0,3.1 and up
7391,Annonces.ci,SHOPPING,,14.0,5200000.0,1000.0,Free,0.0,Everyone,Shopping,2016-04-05,1.0.3,3.0 and up
7394,CI Stream,VIDEO_PLAYERS,,0.0,14000000.0,10.0,Free,0.0,Everyone,Video Players & Editors,2018-07-12,1.0,4.4 and up
7395,Majestic Cinema CI,BUSINESS,,45.0,15000000.0,5000.0,Free,0.0,Everyone,Business,2017-11-23,1.2.0,4.0 and up
7396,Bonjour 2017 Abidjan CI ❤❤❤❤❤,FAMILY,,235.0,3300000.0,10000.0,Free,0.0,Everyone,Entertainment,2017-02-16,1.0.2.0,2.0 and up
7400,CI SA,BUSINESS,,0.0,10000000.0,10.0,Free,0.0,Everyone,Business,2018-06-11,1.0.2,4.1 and up
7401,Mesure CI,TOOLS,,9.0,6600000.0,500.0,Free,0.0,Everyone,Tools,2016-10-04,1.0.1,4.0 and up
7407,Calculate My IQ,FAMILY,,44.0,7200000.0,10000.0,Free,0.0,Everyone,Entertainment,2017-04-03,,2.3 and up
7407,Calculate My IQ,FAMILY,,44.0,7200000.0,10000.0,Free,0.0,Everyone,Entertainment,2017-04-03,,2.3 and up
7409,CI CAFETERIAS UBER,PRODUCTIVITY,,0.0,2800000.0,100.0,Free,0.0,Everyone,Productivity,2018-06-11,18.6.5,4.4 and up
7410,Mizanul-Hikmət 2-ci cild,LIBRARIES_AND_DEMO,,16.0,743000.0,1000.0,Free,0.0,Everyone,Libraries & Demo,2017-01-04,1.0,1.6 and up
7432,CJ Apps,BUSINESS,,0.0,24000000.0,10.0,Free,0.0,Everyone,Business,2018-04-10,2.1,4.1 and up
7434,Pekalongan CJ,SOCIAL,,0.0,5900000.0,0.0,Free,0.0,Teen,Social,2018-07-21,0.0.1,4.4 and up
7440,C J Academy,FAMILY,,0.0,5200000.0,10.0,Free,0.0,Everyone,Education,2018-04-02,1.0,4.4 and up
7445,CJ Infinity,FOOD_AND_DRINK,,0.0,16000000.0,10.0,Free,0.0,Everyone,Food & Drink,2018-01-05,1.1,4.1 and up
7447,CJ IT ApS,BUSINESS,,0.0,18000000.0,10.0,Free,0.0,Everyone,Business,2015-07-02,1.31.62.109,4.0 and up
7448,CJ Auto école,FAMILY,,0.0,12000000.0,50.0,Free,0.0,Everyone,Education,2014-06-24,1.0,2.2 and up
7460,Calvin Klein Petite Dresses,BEAUTY,,0.0,3700000.0,500.0,Free,0.0,Everyone,Beauty,2018-03-23,1,4.1 and up
7472,CK SKILLZ,HEALTH_AND_FITNESS,,0.0,8600000.0,50.0,Free,0.0,Everyone,Health & Fitness,2018-05-15,1.1.7,4.1 and up
7476,CK Life,HEALTH_AND_FITNESS,,3.0,60000000.0,100.0,Free,0.0,Teen,Health & Fitness,2018-08-02,2.0.0,4.4 and up
7481,Company Kitchen Inventory,BUSINESS,,3.0,2300000.0,1000.0,Free,0.0,Everyone,Business,2015-07-16,2.38,4.0 and up
7485,CK Call NEW,COMMUNICATION,,0.0,4200000.0,10.0,Free,0.0,Everyone,Communication,2017-04-26,3.8.8,2.2 and up
7486,Ck Coif,LIFESTYLE,,0.0,22000000.0,10.0,Free,0.0,Everyone,Lifestyle,2016-04-30,1.0,2.3 and up
7488,CK Shop,TOOLS,,13.0,8100000.0,1000.0,Free,0.0,Everyone,Tools,2018-05-09,1.1,5.0 and up
7493,CK Active,HEALTH_AND_FITNESS,,0.0,9700000.0,10.0,Free,0.0,Everyone,Health & Fitness,2018-02-27,3.0.6,4.0 and up
7494,USMLE CK Clinical Knowledge Flashcards 2018 Ed,FAMILY,,0.0,3600000.0,5.0,Free,0.0,Everyone,Education,2018-06-21,1.0,4.0.3 and up
7502,CL 2NE1 Wallpaper KPOP Fans HD,PERSONALIZATION,,7.0,3400000.0,100.0,Free,0.0,Everyone,Personalization,2018-05-19,1.1.1,4.0 and up
7503,CL 2ne1 Wallpaper KPOP HD Best,PERSONALIZATION,,3.0,3400000.0,10.0,Free,0.0,Everyone,Personalization,2018-07-09,1.1.1,4.0 and up
7504,FREE CHATS C.L.,COMMUNICATION,,4.0,3400000.0,10.0,Paid,0.99,Mature 17+,Communication,2018-02-12,11,4.0.3 and up
7505,CL 2ne1 Wallpaper KPOP UHD Fans,PERSONALIZATION,,1.0,3400000.0,10.0,Free,0.0,Everyone,Personalization,2018-07-15,1.1.1,4.0 and up
7516,Cl-app!,SPORTS,,41.0,353000.0,10000.0,Free,0.0,Everyone,Sports,2013-05-02,1.1.11,2.0 and up
7521,New CL 2ne1 Wallpaper KPOP live,PERSONALIZATION,,0.0,3400000.0,1.0,Free,0.0,Everyone,Personalization,2018-08-01,1.1.1,4.0 and up
7522,CL 2ne1 Wallpaper KPOP Fans All,PERSONALIZATION,,0.0,3400000.0,1.0,Free,0.0,Everyone,Personalization,2018-07-29,1.1.1,4.0 and up
7526,CL-Customer Care,HEALTH_AND_FITNESS,,2.0,6800000.0,5.0,Free,0.0,Everyone,Health & Fitness,2018-06-14,1.3,4.0.3 and up
7528,MPS CL,TOOLS,,1.0,3200000.0,10.0,Free,0.0,Everyone,Tools,2018-05-24,1.0.3,4.0.3 and up
7529,Turnotronik CL,TOOLS,,1.0,3300000.0,10.0,Free,0.0,Everyone,Tools,2018-05-24,1.0.3,4.0.3 and up
7531,E2CR CL,LIFESTYLE,,0.0,25000000.0,10.0,Free,0.0,Everyone,Lifestyle,2017-06-30,1.0,4.1 and up
7532,Wallpapers Mercedes Benz CL,PERSONALIZATION,,2.0,12000000.0,100.0,Free,0.0,Teen,Personalization,2017-03-05,1.0,4.1 and up
7581,In to cm,TOOLS,,0.0,2300000.0,10.0,Free,0.0,Everyone,Tools,2018-04-05,1.1,4.0.3 and up
7622,CN TV Canal 3 - Cable Netword,FAMILY,,5.0,16000000.0,1000.0,Free,0.0,Everyone,Entertainment,2018-02-10,2.0,4.0.3 and up
7629,Wuwu & Co.,FAMILY,,9.0,77000000.0,100.0,Paid,2.99,Everyone,Books & Reference;Creativity,2017-03-22,2.49,4.1 and up
7642,Alex & Co Quiz,GAME,,9.0,4900000.0,1000.0,Free,0.0,Everyone,Trivia,2018-04-15,1.2,4.1 and up
7652,Co-Dependents Anonymous,LIFESTYLE,,0.0,12000000.0,500.0,Free,0.0,Everyone,Lifestyle,2018-02-28,1.0.1,4.1 and up
7663,CO CASE Events,FAMILY,,0.0,54000000.0,100.0,Free,0.0,Everyone,Education,2018-01-30,1.3,4.1 and up
7679,"Speak quietly: Autism, CP",MEDICAL,,6.0,7000000.0,1000.0,Free,0.0,Everyone,Medical,2016-07-30,5.0,3.0 and up
7681,CP-Care Mobile,FAMILY,,1.0,16000000.0,10.0,Free,0.0,Everyone,Education,2018-06-20,1,4.0 and up
7691,CP Connect 2.0,PRODUCTIVITY,,0.0,5800000.0,500.0,Free,0.0,Everyone,Productivity,2017-08-17,3.9.4,4.0.3 and up
7694,CP Smart Check List,PERSONALIZATION,,1.0,3900000.0,10.0,Free,0.0,Everyone,Personalization,2017-08-14,0.0.1,4.1 and up
7702,CP Cloud,BUSINESS,,3.0,5400000.0,100.0,Free,0.0,Everyone,Business,2018-07-24,2.5,4.4 and up
7703,GO CP Evolution Calculator,FAMILY,,5.0,2400000.0,100.0,Free,0.0,Everyone,Entertainment,2017-01-29,1.0,4.0.3 and up
7710,CP Parquet,LIFESTYLE,,2.0,1200000.0,100.0,Free,0.0,Everyone,Lifestyle,2016-05-11,1.0.2,4.0 and up
7712,C.P. CERVANTES (TOBARRA),SOCIAL,,0.0,4900000.0,5.0,Free,0.0,Everyone,Social,2018-07-24,8.2,4.0.3 and up
7713,Sporting CP Keyboard Theme,SPORTS,,45.0,5300000.0,5000.0,Free,0.0,Everyone,Sports,2017-10-24,1.0,4.0 and up
7714,Meu Calendário CP,TOOLS,,37.0,6500000.0,100.0,Free,0.0,Everyone,Tools,2018-08-05,1.55.4,4.0.3 and up
7719,CQ-Mobile,COMMUNICATION,,10.0,8100000.0,1000.0,Free,0.0,Everyone,Communication,2016-11-28,5.5.0,4.0 and up
7720,CQ Key,TOOLS,,0.0,1700000.0,100.0,Free,0.0,Everyone,Tools,2018-04-26,1.03,4.0 and up
7724,CQ-Alert,COMMUNICATION,,3.0,8100000.0,500.0,Free,0.0,Everyone,Communication,2016-11-28,5.5.0,4.0 and up
7726,CQ SIGNAL PRO 5,FINANCE,,0.0,1600000.0,10.0,Free,0.0,Everyone,Finance,2017-04-17,4.0,4.1 and up
7728,HR Team CQ Region Ed Qld,BUSINESS,,0.0,4099999.9999999995,500.0,Free,0.0,Everyone,Business,2018-01-12,3.8,4.0.3 and up
7730,UFO-CQ,TOOLS,,1.0,237000.0,10.0,Paid,0.99,Everyone,Tools,2016-07-04,,2.0 and up
7730,UFO-CQ,TOOLS,,1.0,237000.0,10.0,Paid,0.99,Everyone,Tools,2016-07-04,,2.0 and up
7732,SHUTTLLS CQ - Connect Ride Go,TRAVEL_AND_LOCAL,,0.0,18000000.0,5.0,Free,0.0,Everyone,Travel & Local,2018-04-26,4.6.2100,4.3 and up
7735,CQ Ukraine,PRODUCTIVITY,,0.0,9100000.0,10.0,Free,0.0,Everyone,Productivity,2018-06-25,1.17.0,4.1 and up
7737,CQ Electrical Group,PRODUCTIVITY,,0.0,14000000.0,1.0,Free,0.0,Everyone,Productivity,2018-07-19,1.0.0,4.1 and up
7745,25WPM Amateur ham radio Koch CW Morse code trainer,TOOLS,,0.0,3700000.0,10.0,Paid,1.49,Everyone,Tools,2018-05-18,2.0.3,2.1 and up
7747,Cypress College Library,BOOKS_AND_REFERENCE,,0.0,2100000.0,100.0,Free,0.0,Everyone,Books & Reference,2015-12-07,4.7.2,1.6 and up
7748,Create My App,BUSINESS,,0.0,11000000.0,10.0,Free,0.0,Everyone,Business,2018-04-24,1.0.5,4.1 and up
7757,Global Shop,BUSINESS,,0.0,3300000.0,50.0,Free,0.0,Everyone,Business,2018-02-23,1.1.0,4.0 and up
7759,QC,FAMILY,,4.0,34000000.0,100.0,Free,0.0,Everyone,Puzzle,2016-10-05,1.0,4.0.3 and up
7775,Servidor Privado CR y CoC - Royale Servers PRO,TOOLS,,55.0,4300000.0,100.0,Paid,1.99,Everyone,Tools,2017-12-24,1.0.3,2.3 and up
7778,Chest Opener for CR - The Circle Game,FAMILY,,68.0,2700000.0,5000.0,Free,0.0,Everyone,Entertainment,2018-01-07,1.0.3,5.0 and up
7787,CR -Call Recorder,TOOLS,,4.0,3100000.0,100.0,Free,0.0,Everyone,Tools,2017-09-19,2.0,4.1 and up
7790,CR Monitor,AUTO_AND_VEHICLES,,1.0,2800000.0,5.0,Free,0.0,Everyone,Auto & Vehicles,2018-04-27,1.0,4.0 and up
7800,The ClubHouse CR,HEALTH_AND_FITNESS,,5.0,8700000.0,100.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
7804,Evolution Marketing CR,HEALTH_AND_FITNESS,,14.0,1300000.0,1000.0,Free,0.0,Everyone,Health & Fitness,2018-03-30,3.0,4.0.3 and up
7827,CS,BUSINESS,,5.0,8300000.000000001,100.0,Free,0.0,Everyone,Business,2015-08-13,Release 1.0,4.1 and up
7832,CS go bomb simulator,FAMILY,,7.0,28000000.0,10.0,Paid,0.99,Everyone,Casual,2018-05-21,1.01,4.1 and up
7843,GATE 21 years CS Papers(2011-2018 Solved),BOOKS_AND_REFERENCE,,1.0,34000000.0,50.0,Free,0.0,Everyone,Books & Reference,2018-07-24,3.0,4.1 and up
7854,Philips IQon Spectral CT Fundamentals.,MEDICAL,,2.0,77000000.0,100.0,Free,0.0,Everyone,Medical,2017-09-21,1.0.0,4.0 and up
7862,Emergency Brain CT,MEDICAL,,2.0,19000000.0,10.0,Paid,0.99,Everyone,Medical,2018-04-17,1.0.0,4.1 and up
7873,Trauma CT Head Rules,MEDICAL,,2.0,1400000.0,100.0,Free,0.0,Everyone,Medical,2017-04-23,1.1,4.0.3 and up
7874,CT Head Basic Interpretation,FAMILY,,1.0,16000000.0,100.0,Free,0.0,Everyone,Education,2018-06-11,1.0.1,4.0 and up
7878,POCKET BOOK CT ABDOMEN,MEDICAL,,0.0,11000000.0,100.0,Free,0.0,Everyone,Medical,2018-03-16,1.0,4.1 and up
7882,TUTORIAL CT SCAN CARDIAC,MEDICAL,,1.0,15000000.0,1000.0,Free,0.0,Everyone,Medical,2018-03-10,2.0,4.0.3 and up
7884,Simpli CT,TOOLS,,4.0,11000000.0,100.0,Free,0.0,Everyone,Tools,2017-11-30,1.0.2,4.3 and up
7888,CT CONNECT,PRODUCTIVITY,,2.0,28000000.0,50.0,Free,0.0,Everyone,Productivity,2017-08-08,8.2.1,4.1 and up
7891,CT Pulmonary Angiography,MEDICAL,,0.0,4900000.0,100.0,Free,0.0,Everyone,Medical,2018-03-24,1.0,4.0 and up
7893,Abdominal CT Sectional Walker,MEDICAL,,2.0,23000000.0,100.0,Paid,9.99,Everyone,Medical,2016-07-08,1.1,4.0 and up
7897,CT and XR Dose Calculator,MEDICAL,,3.0,97000.0,50.0,Paid,0.99,Everyone,Medical,2014-01-22,2014.01,1.6 and up
7898,Chest CT Sectional Walker,MEDICAL,,2.0,20000000.0,100.0,Paid,9.99,Everyone,Medical,2016-07-09,1.1,4.0 and up
7901,POCKET ATLAS CARDIAC MRI AND CT,MEDICAL,,0.0,4800000.0,50.0,Free,0.0,Everyone,Medical,2018-07-18,1.0,4.0 and up
7981,CV (Curriculum Vitae / Resume) Maker,BUSINESS,,4.0,4400000.0,5000.0,Free,0.0,Everyone,Business,2017-12-27,1.1,4.0.3 and up
7994,All Star Of CW,FAMILY,,0.0,2400000.0,10.0,Free,0.0,Everyone,Role Playing,2018-02-06,2.03,4.0.3 and up
8005,CW Bluetooth SPP,COMMUNICATION,,3.0,961000.0,100.0,Free,0.0,Everyone,Communication,2018-03-31,1.2,6.0 and up
8007,Free CW TN Videos 2018,FAMILY,,0.0,4800000.0,10.0,Free,0.0,Everyone,Entertainment,2018-07-28,1.0,3.2 and up
8009,CW Mobile,FAMILY,,3.0,22000000.0,50.0,Free,0.0,Everyone,Education,2018-06-25,3.3.99,4.2 and up
8011,CW BLE Peripheral Simulator,COMMUNICATION,,2.0,1500000.0,500.0,Free,0.0,Everyone,Communication,2017-03-08,1.0,4.4 and up
8017,CW Ringtone (Morse Code generator),COMMUNICATION,,0.0,269000.0,10.0,Paid,2.49,Everyone,Communication,2018-03-16,1.0.2,2.2 and up
8019,Learn CW,FAMILY,,0.0,21000000.0,1.0,Paid,2.49,Everyone,Education,2018-04-06,1.1,4.3 and up
8055,CX-95WIFI,LIFESTYLE,,6.0,11000000.0,500.0,Free,0.0,Everyone,Lifestyle,2017-06-02,2.1,4.0 and up
8057,CX Carrier Lite,BUSINESS,,0.0,68000000.0,10.0,Free,0.0,Everyone,Business,2018-06-11,1.0,4.0 and up
8060,Cx Wize,PRODUCTIVITY,,3.0,24000000.0,100.0,Free,0.0,Everyone,Productivity,2018-07-30,2.1.0,4.1 and up
8062,Racing CX,GAME,,4.0,20000000.0,500.0,Free,0.0,Everyone,Racing,2017-06-06,1,2.2 and up
8065,CX-42,FAMILY,,0.0,32000000.0,10.0,Free,0.0,Everyone,Casual,2018-01-02,1.2_3,4.2 and up
8066,CX Capture,BUSINESS,,1.0,5800000.0,100.0,Free,0.0,Everyone,Business,2018-01-23,v1.2.2,4.0.3 and up
8067,CONNECT: The Mobile CX Summit,PRODUCTIVITY,,0.0,18000000.0,50.0,Free,0.0,Teen,Productivity,2018-08-01,7.18.0.0,5.0 and up
8068,Hyundai CX Conference,COMMUNICATION,,0.0,20000000.0,50.0,Free,0.0,Everyone,Communication,2018-05-27,2.10.2,4.2 and up
8069,CX-41,LIFESTYLE,,1.0,32000000.0,100.0,Free,0.0,Everyone,Lifestyle,2017-12-14,3.0,4.1 and up
8070,CX Monthly Tech News,VIDEO_PLAYERS,,2.0,6900000.0,500.0,Free,0.0,Everyone,Video Players & Editors,2016-06-09,6.1.0,4.0 and up
8072,CX Summit,PRODUCTIVITY,,1.0,17000000.0,50.0,Free,0.0,Teen,Productivity,2017-09-20,7.12.0.1,4.2 and up
8076,CX Elevated,BUSINESS,,0.0,55000000.0,50.0,Free,0.0,Everyone,Business,2018-02-01,1.0,4.1 and up
8078,FlexRelease CX,BUSINESS,,4.0,2000000.0,1000.0,Free,0.0,Everyone,Business,2016-07-25,1.5.0,2.3.3 and up
8079,Ambient CX,BUSINESS,,0.0,7500000.0,5.0,Free,0.0,Everyone,Business,2017-05-09,1.0,2.3.3 and up
8080,QuestionPro - CX,BUSINESS,,1.0,16000000.0,50.0,Free,0.0,Everyone,Business,2018-08-03,1.3,4.1 and up
8081,CX Network,BUSINESS,,0.0,10000000.0,0.0,Free,0.0,Everyone,Business,2018-08-06,1.3.1,4.1 and up
8091,CY Konum,PERSONALIZATION,,1.0,1300000.0,100.0,Free,0.0,Everyone,Personalization,2018-06-27,3.0,5.1 and up
8093,ABTO CY-ET1,TOOLS,,1.0,29000000.0,100.0,Free,0.0,Everyone,Tools,2017-02-06,2.0.0.0,4.0 and up
8094,CY:ME - real time gps tracker,MAPS_AND_NAVIGATION,,8.0,749000.0,1000.0,Free,0.0,Everyone,Maps & Navigation,2013-09-28,1.08,2.2 and up
8097,Amadeus GR & CY,COMMUNICATION,,4.0,3800000.0,100.0,Free,0.0,Everyone,Communication,2018-02-01,2.07,4.1 and up
8103,EUROBANK CY,FINANCE,,30.0,15000000.0,100.0,Free,0.0,Everyone,Finance,2018-06-12,1.0.1,4.3 and up
8105,Mediabox CY,FAMILY,,0.0,12000000.0,10.0,Free,0.0,Everyone,Entertainment,2017-12-31,1.0,4.1 and up
8106,Capitalnews.com.cy,NEWS_AND_MAGAZINES,,0.0,3900000.0,10.0,Free,0.0,Everyone,News & Magazines,2017-03-23,0.0.2,4.1 and up
8109,Cy-Fair Houston Chamber,BUSINESS,,0.0,5000000.0,5.0,Free,0.0,Everyone,Business,2018-06-06,4.1.239,4.1 and up
8110,StudentLife.com.cy,NEWS_AND_MAGAZINES,,17.0,4400000.0,100.0,Free,0.0,Everyone,News & Magazines,2017-03-14,1.0.11,4.1 and up
8112,VAT check CY,BUSINESS,,0.0,642000.0,100.0,Free,0.0,Everyone,Business,2013-05-18,1.0.16,1.6 and up
8113,Cy's Elma Pharmacy,HEALTH_AND_FITNESS,,0.0,9400000.0,10.0,Free,0.0,Everyone 10+,Health & Fitness,2018-06-28,7.4.8,4.0.3 and up
8114,CY Spray nozzle,BOOKS_AND_REFERENCE,,0.0,3300000.0,10.0,Free,0.0,Everyone,Books & Reference,2017-08-03,1.01.00,4.0.3 and up
8119,BibleRead En Cy Zh Yue,BOOKS_AND_REFERENCE,,0.0,12000000.0,5.0,Free,0.0,Everyone,Books & Reference,2018-05-17,1.0,4.0 and up
8137,CZ-70 (CZ-50) pistol explained,BOOKS_AND_REFERENCE,,2.0,17000000.0,10.0,Paid,5.99,Everyone,Books & Reference,2016-11-02,Android 2.1 - 2015,1.6 and up
8139,CZ-52 pistol explained,BOOKS_AND_REFERENCE,,0.0,9300000.0,10.0,Paid,5.99,Everyone,Books & Reference,2015-09-03,Android 3.0 - 2015,1.6 and up
8140,CZ-27 pistol explained,BOOKS_AND_REFERENCE,,1.0,11000000.0,10.0,Paid,5.99,Everyone,Books & Reference,2015-09-02,Android 3.0 - 2015,1.6 and up
8145,CZ-45 pistol explained,BOOKS_AND_REFERENCE,,1.0,12000000.0,10.0,Paid,5.49,Everyone,Books & Reference,2017-08-10,Android 3.1 - 2015,1.6 and up
8147,Hlášenírozhlasu.cz,COMMUNICATION,,0.0,17000000.0,10.0,Free,0.0,Everyone,Communication,2018-07-27,2.1.3,4.1 and up
8148,signály.cz,SOCIAL,,38.0,881000.0,1000.0,Free,0.0,Everyone,Social,2013-05-09,1.1,2.2 and up
8150,Pistolet CZ-70 CZ-50 expliqué,BOOKS_AND_REFERENCE,,0.0,17000000.0,1.0,Paid,5.99,Everyone,Books & Reference,2016-11-01,Android 2.0 - 2016,1.6 and up
8151,CZ-38 (vz 38) pistol explained,BOOKS_AND_REFERENCE,,0.0,13000000.0,5.0,Paid,5.99,Everyone,Books & Reference,2017-08-10,Android 3.1 - 2017,1.6 and up
8154,Wallpapers CZ 75 85,PERSONALIZATION,,0.0,12000000.0,10.0,Free,0.0,Teen,Personalization,2018-04-12,1.0,4.1 and up
8155,SMS Sender - sluzba.cz,COMMUNICATION,,12.0,72000.0,1000.0,Free,0.0,Everyone,Communication,2012-06-01,2.00.00,2.0 and up
8160,Modlitební knížka CZ,BOOKS_AND_REFERENCE,,4.0,18000000.0,500.0,Free,0.0,Everyone,Books & Reference,2018-02-04,4.0,4.0.3 and up
8161,Reksio cz. 1,BOOKS_AND_REFERENCE,,0.0,8600000.0,10.0,Paid,0.99,Everyone,Books & Reference,2015-03-30,1.0.1,4.0.3 and up
8165,RoutePlan.cz,PRODUCTIVITY,,6.0,5300000.0,100.0,Free,0.0,Everyone,Productivity,2018-06-06,2.5.4,4.0.3 and up
8169,Vira.cz Widget,LIFESTYLE,,86.0,601000.0,1000.0,Free,0.0,Everyone,Lifestyle,2016-06-15,1.0,2.2 and up
8206,Movie DB,FAMILY,,10.0,2600000.0,1000.0,Free,0.0,Teen,Entertainment,2016-12-10,1.0.1,4.2 and up
8209,DB Welt - Die Zeitung der DB,NEWS_AND_MAGAZINES,,145.0,16000000.0,10000.0,Free,0.0,Everyone,News & Magazines,2016-02-26,3.1.3,4.0 and up
8210,Check DB Benchmark,TOOLS,,0.0,2200000.0,100.0,Free,0.0,Everyone,Tools,2017-03-11,0.9.2,4.0.3 and up
8217,DB BAHN,TRAVEL_AND_LOCAL,,4.0,8000000.0,500.0,Free,0.0,Everyone,Travel & Local,2017-12-19,1.0,4.0 and up
8218,DB Manager,PRODUCTIVITY,,3.0,108000.0,1000.0,Free,0.0,Everyone,Productivity,2014-01-21,2.0.0,3.1 and up
