,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
628,Video chat live advices,DATING,,0.0,8000000.0,100.0,Free,0.0,Everyone,Dating,2018-07-10,1.0,3.0 and up
629,chat live chat,DATING,,24.0,3900000.0,1000.0,Free,0.0,Mature 17+,Dating,2018-07-26,1.0,4.0 and up
630,Pet Lovers Dating,DATING,,0.0,14000000.0,10.0,Free,0.0,Mature 17+,Dating,2018-07-09,1.0,4.1 and up
631,Friend Find: free chat + flirt dating app,DATING,,23.0,11000000.0,100.0,Free,0.0,Mature 17+,Dating,2018-07-31,1.0,4.4 and up
632,Latin Dating,DATING,,0.0,13000000.0,10.0,Free,0.0,Mature 17+,Dating,2018-07-09,1.0,4.1 and up
635,Wifi Mingle,DATING,,0.0,10000000.0,10.0,Free,0.0,Everyone,Dating,2018-07-27,1.3,4.4 and up
637,Soy Luna - Top Music And Lyrics,DATING,,1.0,5000000.0,100.0,Free,0.0,Teen,Dating,2018-07-24,1.0,4.0.3 and up
638,When Will You Get Married,DATING,,2.0,3600000.0,10.0,Free,0.0,Everyone,Dating,2018-07-14,1.0,4.0.3 and up
639,HOW TO ASK A GIRL OUT,DATING,,0.0,19000000.0,10.0,Free,0.0,Everyone,Dating,2018-07-16,1.0,4.0.3 and up
641,The DJ - Match with People,DATING,,0.0,9800000.0,50.0,Free,0.0,Mature 17+,Dating,2018-08-02,1.2,4.1 and up
642,Toronto Dating,DATING,,0.0,14000000.0,100.0,Free,0.0,Mature 17+,Dating,2018-07-12,1.0,4.1 and up
643,i miss you quotes and photos,DATING,,0.0,5000000.0,100.0,Free,0.0,Everyone,Dating,2018-07-22,1.0.7,4.0 and up
644,JoJo Siwa Top Hits Music,DATING,,0.0,4900000.0,10.0,Free,0.0,Teen,Dating,2018-07-26,1.0,4.0.3 and up
647,Chat Click - Dating Search,DATING,,4.0,3800000.0,500.0,Free,0.0,Mature 17+,Dating,2018-07-11,1.0,3.0 and up
648,Iraq love chat,DATING,,14.0,5000000.0,50.0,Free,0.0,Teen,Dating,2018-08-03,8.2,4.0.3 and up
649,Healthy Relationships Guide,DATING,,0.0,8199999.999999999,1.0,Free,0.0,Everyone,Dating,2018-07-31,2.0,4.0.3 and up
650,following,DATING,,1.0,21000000.0,10.0,Free,0.0,Mature 17+,Dating,2018-07-24,1.0.3,4.2 and up
651,Gods by Night,DATING,,104.0,12000000.0,1000.0,Free,0.0,Mature 17+,Dating,2018-07-22,3.5.4.2.3,4.1 and up
652,PlusOne,DATING,,0.0,10000000.0,1.0,Free,0.0,Mature 17+,Dating,2018-07-17,1.1.1,4.2 and up
653,Love Calendar - Couple Sharing Calendar & CoupleDay,DATING,,14.0,3300000.0,50.0,Free,0.0,Everyone,Dating,2018-07-30,1.6,4.1 and up
658,Soul Mate,DATING,,0.0,4400000.0,10.0,Free,0.0,Mature 17+,Dating,2018-07-19,4.5.0,4.0.3 and up
659,Diamond Engagement Rings,DATING,,0.0,3500000.0,5.0,Free,0.0,Everyone,Dating,2018-07-12,6.1,4.0 and up
660,Dating Tips For Men,DATING,,0.0,7800000.0,10.0,Free,0.0,Everyone,Dating,2018-07-09,3.0,4.0.3 and up
666,Random Video Chat,DATING,,3.0,16000000.0,1000.0,Free,0.0,Mature 17+,Dating,2018-07-15,4.20,4.0.3 and up
669,Find Lover,DATING,,21.0,4700000.0,1000.0,Free,0.0,Mature 17+,Dating,2018-07-27,1.0.2,4.0.3 and up
670,Free Dating & Flirt Chat - Choice of Love,DATING,4.0,42197.0,,5000000.0,Free,0.0,Mature 17+,Dating,2018-07-24,Varies with device,Varies with device
683,Random Video Chat App With Strangers,DATING,,3.0,4800000.0,1000.0,Free,0.0,Mature 17+,Dating,2018-07-17,1.,4.0 and up
690,Free Dating App - Meet Local Singles - Flirt Chat,DATING,4.1,825.0,,100000.0,Free,0.0,Mature 17+,Dating,2017-12-28,1.0.5,4.0 and up
698,"Chat Mexico: meet people, flirt and friendship",DATING,,8.0,9300000.0,5000.0,Free,0.0,Mature 17+,Dating,2018-07-02,3.7,4.0.3 and up
699,Duolingo: Learn Languages Free,EDUCATION,4.7,6289924.0,,100000000.0,Free,0.0,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device
704,Ai La Trieu Phu - ALTP Free,EDUCATION,,776.0,24000000.0,100000.0,Free,0.0,Everyone,Education,2018-07-23,1.5,4.0 and up
711,Mermaids,EDUCATION,4.2,14286.0,,5000000.0,Free,0.0,Everyone,Education;Creativity,2018-04-26,Varies with device,4.1 and up
714,PBS KIDS Video,EDUCATION,4.2,36212.0,,5000000.0,Free,0.0,Everyone,Education;Music & Video,2018-07-12,Varies with device,Varies with device
724,THAI DICT 2018,EDUCATION,4.4,29855.0,,1000000.0,Free,0.0,Mature 17+,Education,2018-07-29,Varies with device,Varies with device
731,English words application mikan,EDUCATION,4.7,9888.0,,500000.0,Free,0.0,Everyone,Education,2018-07-30,Varies with device,4.1 and up
734,Lumosity: #1 Brain Games & Cognitive Training App,EDUCATION,4.2,215301.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
737,"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107903.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-02,Varies with device,Varies with device
740,Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
742,Coursera: Online courses,EDUCATION,4.4,90481.0,,5000000.0,Free,0.0,Everyone,Education,2018-07-27,Varies with device,Varies with device
744,Elevate - Brain Training Games,EDUCATION,4.5,248912.0,,5000000.0,Free,0.0,Everyone,Education,2018-07-30,Varies with device,Varies with device
745,NeuroNation - Focus and Brain Training,EDUCATION,4.5,248555.0,,5000000.0,Free,0.0,Everyone,Education;Brain Games,2018-05-23,Varies with device,4.0.3 and up
746,Lumosity: #1 Brain Games & Cognitive Training App,EDUCATION,4.2,215301.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
747,Peak – Brain Games & Training,EDUCATION,4.4,272145.0,,10000000.0,Free,0.0,Everyone,Education;Brain Games,2018-08-03,3.14.15,5.0 and up
750,Brilliant,EDUCATION,4.5,41185.0,,1000000.0,Free,0.0,Everyone,Education,2018-08-03,Varies with device,Varies with device
751,CppDroid - C/C++ IDE,EDUCATION,4.1,29980.0,,1000000.0,Free,0.0,Everyone,Education,2017-08-17,Varies with device,Varies with device
759,Learn programming,EDUCATION,4.1,12733.0,,1000000.0,Free,0.0,Everyone,Education,2018-05-20,Varies with device,Varies with device
771,GRE Flashcards,EDUCATION,4.5,13791.0,,500000.0,Free,0.0,Everyone,Education,2018-06-06,Varies with device,Varies with device
774,GMAT Math Flashcards,EDUCATION,4.4,1769.0,,100000.0,Free,0.0,Everyone,Education,2018-07-11,Varies with device,Varies with device
777,GRE Prep & Practice by Magoosh,EDUCATION,4.4,3963.0,,100000.0,Free,0.0,Everyone,Education,2018-06-06,Varies with device,Varies with device
779,SAT Vocabulary,EDUCATION,4.2,642.0,,50000.0,Free,0.0,Everyone,Education,2018-06-05,Varies with device,Varies with device
780,Magoosh GMAT Prep & Practice,EDUCATION,4.3,1058.0,,100000.0,Free,0.0,Everyone,Education,2018-06-18,Varies with device,Varies with device
781,SAT Flashcards: Prep & Vocabulary,EDUCATION,4.2,2277.0,,100000.0,Free,0.0,Everyone,Education,2017-11-07,Varies with device,Varies with device
784,Duolingo: Learn Languages Free,EDUCATION,4.7,6290507.0,,100000000.0,Free,0.0,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device
785,Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
786,Coursera: Online courses,EDUCATION,4.4,90481.0,,5000000.0,Free,0.0,Everyone,Education,2018-07-27,Varies with device,Varies with device
791,Google Classroom,EDUCATION,4.2,69493.0,,10000000.0,Free,0.0,Everyone,Education,2018-07-19,Varies with device,Varies with device
793,"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107884.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-02,Varies with device,Varies with device
794,Brilliant,EDUCATION,4.5,41185.0,,1000000.0,Free,0.0,Everyone,Education,2018-08-03,Varies with device,Varies with device
797,Learn English with Phrases,EDUCATION,4.2,5695.0,,1000000.0,Free,0.0,Everyone,Education,2017-09-28,Varies with device,Varies with device
799,Duolingo: Learn Languages Free,EDUCATION,4.7,6290507.0,,100000000.0,Free,0.0,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device
806,"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107903.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-02,Varies with device,Varies with device
809,My Class Schedule: Timetable,EDUCATION,4.1,9348.0,,1000000.0,Free,0.0,Everyone,Education,2016-06-01,Varies with device,Varies with device
814,myHomework Student Planner,EDUCATION,4.0,28392.0,,1000000.0,Free,0.0,Everyone,Education,2018-03-07,Varies with device,Varies with device
818,TeachersPayTeachers,EDUCATION,3.8,828.0,,100000.0,Free,0.0,Everyone,Education,2017-10-01,Varies with device,Varies with device
819,Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
823,Remind: School Communication,EDUCATION,4.5,108613.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-03,Varies with device,Varies with device
824,Google Classroom,EDUCATION,4.2,69498.0,,10000000.0,Free,0.0,Everyone,Education,2018-07-19,Varies with device,Varies with device
826,Duolingo: Learn Languages Free,EDUCATION,4.7,6290507.0,,100000000.0,Free,0.0,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device
832,"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107948.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-02,Varies with device,Varies with device
836,My Class Schedule: Timetable,EDUCATION,4.1,9348.0,,1000000.0,Free,0.0,Everyone,Education,2016-06-01,Varies with device,Varies with device
838,Canvas Student,EDUCATION,4.5,42828.0,,1000000.0,Free,0.0,Everyone,Education,2018-07-20,Varies with device,Varies with device
839,Timetable,EDUCATION,4.2,40209.0,,1000000.0,Free,0.0,Everyone,Education,2018-05-24,Varies with device,Varies with device
842,Google Classroom,EDUCATION,4.2,69498.0,,10000000.0,Free,0.0,Everyone,Education,2018-07-19,Varies with device,Varies with device
845,Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856.0,,10000000.0,Free,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
849,Kids Learn Languages by Mondly,EDUCATION,4.4,2078.0,,100000.0,Free,0.0,Everyone,Education;Education,2017-12-24,1.0.2,4.1 and up
855,Netflix,ENTERTAINMENT,4.4,5456208.0,,100000000.0,Free,0.0,Teen,Entertainment,2018-07-31,Varies with device,Varies with device
857,Pluto TV - It’s Free TV,ENTERTAINMENT,4.2,28948.0,,1000000.0,Free,0.0,Teen,Entertainment,2018-08-04,Varies with device,Varies with device
859,YouTube Kids,ENTERTAINMENT,4.5,470089.0,,50000000.0,Free,0.0,Everyone,Entertainment;Music & Video,2018-08-03,3.43.3,4.1 and up
861,TV+,ENTERTAINMENT,4.2,98509.0,,5000000.0,Free,0.0,Everyone,Entertainment,2018-06-28,Varies with device,Varies with device
862,Digital TV,ENTERTAINMENT,3.1,5241.0,,5000000.0,Free,0.0,Everyone,Entertainment,2018-06-06,Varies with device,6.0 and up
865,Google Play Games,ENTERTAINMENT,4.3,7165362.0,,1000000000.0,Free,0.0,Teen,Entertainment,2018-07-16,Varies with device,Varies with device
866,Hotstar,ENTERTAINMENT,4.3,4885646.0,,100000000.0,Free,0.0,Teen,Entertainment,2018-08-03,Varies with device,Varies with device
867,"Peers.TV: broadcast TV channels First, Match TV, TNT ...",ENTERTAINMENT,4.1,141980.0,,5000000.0,Free,0.0,Teen,Entertainment,2018-07-30,Varies with device,Varies with device
869,Spectrum TV,ENTERTAINMENT,3.4,46618.0,,5000000.0,Free,0.0,Teen,Entertainment,2018-07-19,Varies with device,Varies with device
873,MEGOGO - Cinema and TV,ENTERTAINMENT,4.0,175528.0,,10000000.0,Free,0.0,Everyone,Entertainment,2018-08-03,Varies with device,Varies with device
875,DStv Now,ENTERTAINMENT,3.9,34923.0,,5000000.0,Free,0.0,Teen,Entertainment,2018-07-27,Varies with device,Varies with device
876,ivi - movies and TV shows in HD,ENTERTAINMENT,4.5,684116.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-07-31,Varies with device,4.2 and up
878,Viki: Asian TV Dramas & Movies,ENTERTAINMENT,4.3,407698.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-07-27,Varies with device,Varies with device
885,BBC Media Player,ENTERTAINMENT,3.4,87384.0,,10000000.0,Free,0.0,Everyone,Entertainment,2016-09-14,Varies with device,Varies with device
887,Adult Glitter Color by Number Book - Sandbox Pages,ENTERTAINMENT,4.3,8918.0,,1000000.0,Free,0.0,Everyone,Entertainment;Creativity,2018-07-21,1.7,4.4 and up
889,Twitch: Livestream Multiplayer Games & Esports,ENTERTAINMENT,4.6,2133296.0,,50000000.0,Free,0.0,Teen,Entertainment,2018-07-31,Varies with device,Varies with device
891,YouTube Gaming,ENTERTAINMENT,4.2,130549.0,,5000000.0,Free,0.0,Teen,Entertainment,2018-06-27,2.08.78.2,4.1 and up
894,"Red Bull TV: Live Sports, Music & Entertainment",ENTERTAINMENT,4.4,42050.0,,1000000.0,Free,0.0,Teen,Entertainment,2018-08-03,Varies with device,Varies with device
897,Regal Cinemas,ENTERTAINMENT,4.3,32732.0,,1000000.0,Free,0.0,Everyone,Entertainment,2018-07-19,Varies with device,Varies with device
899,Fandango Movies - Times + Tickets,ENTERTAINMENT,4.6,243747.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-08-02,Varies with device,Varies with device
904,Netflix,ENTERTAINMENT,4.4,5456208.0,,100000000.0,Free,0.0,Teen,Entertainment,2018-07-31,Varies with device,Varies with device
905,Food Network,ENTERTAINMENT,4.1,7813.0,,500000.0,Free,0.0,Teen,Entertainment,2018-07-27,Varies with device,Varies with device
908,"VRV: Anime, game videos & more",ENTERTAINMENT,3.9,15254.0,,1000000.0,Free,0.0,Teen,Entertainment,2018-06-19,Varies with device,Varies with device
910,Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310066.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-03-05,Varies with device,Varies with device
912,Crackle - Free TV & Movies,ENTERTAINMENT,3.7,388089.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-04-12,Varies with device,Varies with device
914,STARZ,ENTERTAINMENT,4.3,88185.0,,10000000.0,Free,0.0,Mature 17+,Entertainment,2018-06-20,Varies with device,Varies with device
919,FOX NOW - On Demand & Live TV,ENTERTAINMENT,3.9,60841.0,,5000000.0,Free,0.0,Teen,Entertainment,2018-07-26,Varies with device,4.4 and up
923,"Hulu: Stream TV, Movies & more",ENTERTAINMENT,4.0,319692.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-08-03,Varies with device,5.0 and up
924,HBO NOW: Stream TV & Movies,ENTERTAINMENT,3.9,61201.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-07-19,Varies with device,Varies with device
925,Univision NOW - Live TV and On Demand,ENTERTAINMENT,4.0,22998.0,,1000000.0,Free,0.0,Teen,Entertainment,2018-06-27,8.0626,Varies with device
926,SHOWTIME,ENTERTAINMENT,4.2,12398.0,,1000000.0,Free,0.0,Teen,Entertainment,2018-07-02,Varies with device,Varies with device
931,Netflix,ENTERTAINMENT,4.4,5456599.0,,100000000.0,Free,0.0,Teen,Entertainment,2018-07-31,Varies with device,Varies with device
933,Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310095.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-03-05,Varies with device,Varies with device
934,STARZ,ENTERTAINMENT,4.3,88185.0,,10000000.0,Free,0.0,Mature 17+,Entertainment,2018-06-20,Varies with device,Varies with device
935,Crackle - Free TV & Movies,ENTERTAINMENT,3.7,388089.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-04-12,Varies with device,Varies with device
938,"Hulu: Stream TV, Movies & more",ENTERTAINMENT,4.0,319691.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-08-03,Varies with device,5.0 and up
939,FOX NOW - On Demand & Live TV,ENTERTAINMENT,3.9,60841.0,,5000000.0,Free,0.0,Teen,Entertainment,2018-07-26,Varies with device,4.4 and up
944,HBO NOW: Stream TV & Movies,ENTERTAINMENT,3.9,61201.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-07-19,Varies with device,Varies with device
954,Showtime Anytime,ENTERTAINMENT,3.7,18523.0,,1000000.0,Free,0.0,Teen,Entertainment,2018-07-02,Varies with device,Varies with device
955,PlayKids - Educational cartoons and games for kids,ENTERTAINMENT,4.1,182103.0,,10000000.0,Free,0.0,Everyone,Entertainment;Music & Video,2018-07-30,Varies with device,Varies with device
958,Netflix,ENTERTAINMENT,4.4,5456708.0,,100000000.0,Free,0.0,Teen,Entertainment,2018-07-31,Varies with device,Varies with device
960,Vudu Movies & TV,ENTERTAINMENT,3.9,58082.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-08-01,Varies with device,Varies with device
961,Crackle - Free TV & Movies,ENTERTAINMENT,3.7,388089.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-04-12,Varies with device,Varies with device
962,Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310066.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-03-05,Varies with device,Varies with device
964,STARZ,ENTERTAINMENT,4.3,88185.0,,10000000.0,Free,0.0,Mature 17+,Entertainment,2018-06-20,Varies with device,Varies with device
965,"Hulu: Stream TV, Movies & more",ENTERTAINMENT,4.0,319691.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-08-03,Varies with device,5.0 and up
966,Food Network,ENTERTAINMENT,4.1,7813.0,,500000.0,Free,0.0,Teen,Entertainment,2018-07-27,Varies with device,Varies with device
967,FOX NOW - On Demand & Live TV,ENTERTAINMENT,3.9,60841.0,,5000000.0,Free,0.0,Teen,Entertainment,2018-07-26,Varies with device,4.4 and up
969,Yidio: TV Show & Movie Guide,ENTERTAINMENT,3.9,27424.0,,1000000.0,Free,0.0,Teen,Entertainment,2018-07-31,Varies with device,Varies with device
971,Viki: Asian TV Dramas & Movies,ENTERTAINMENT,4.3,407719.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-07-27,Varies with device,Varies with device
974,Univision NOW - Live TV and On Demand,ENTERTAINMENT,4.0,22997.0,,1000000.0,Free,0.0,Teen,Entertainment,2018-06-27,8.0626,Varies with device
975,HBO NOW: Stream TV & Movies,ENTERTAINMENT,3.9,61201.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-07-19,Varies with device,Varies with device
979,SHOWTIME,ENTERTAINMENT,4.2,12398.0,,1000000.0,Free,0.0,Teen,Entertainment,2018-07-02,Varies with device,Varies with device
988,Viki: Asian TV Dramas & Movies,ENTERTAINMENT,4.3,407719.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-07-27,Varies with device,Varies with device
989,Kidjo TV Kids Have Fun & Learn,ENTERTAINMENT,4.6,732.0,,100000.0,Free,0.0,Everyone,Entertainment;Music & Video,2018-08-01,Varies with device,Varies with device
993,Fandango Movies - Times + Tickets,ENTERTAINMENT,4.6,243747.0,,10000000.0,Free,0.0,Teen,Entertainment,2018-08-02,Varies with device,Varies with device
995,My Talking Pet,ENTERTAINMENT,4.6,6238.0,,100000.0,Paid,4.99,Everyone,Entertainment,2018-06-30,Varies with device,Varies with device
996,Funny Pics,ENTERTAINMENT,3.9,9941.0,,1000000.0,Free,0.0,Teen,Entertainment,2017-07-07,Varies with device,Varies with device
1003,Colorfy: Coloring Book for Adults - Free,ENTERTAINMENT,4.5,787177.0,,10000000.0,Free,0.0,Everyone,Entertainment,2018-06-20,Varies with device,Varies with device
1008,"StubHub - Tickets to Sports, Concerts & Events",EVENTS,4.0,26089.0,,5000000.0,Free,0.0,Everyone,Events,2018-08-02,4.2.1,Varies with device
1013,VAN NIAN 2018 - Vietnamese Calendar,EVENTS,,37.0,16000000.0,10000.0,Free,0.0,Everyone,Events,2017-11-27,1.0,4.0 and up
1015,Name days,EVENTS,4.1,3089.0,,100000.0,Free,0.0,Everyone,Events,2018-07-12,Varies with device,Varies with device
1022,Wipe out,EVENTS,4.7,30.0,,500.0,Free,0.0,Teen,Events,2018-05-23,Varies with device,Varies with device
1024,Sarajevo Film Festival - Official,EVENTS,,6.0,9700000.0,100.0,Free,0.0,Everyone 10+,Events,2018-07-31,2.0.1,4.4W and up
1025,Summer Madness,EVENTS,,4.0,1400000.0,100.0,Free,0.0,Everyone,Events,2018-07-26,1.107,4.0 and up
1026,Events High - Meet Your City!,EVENTS,4.2,3200.0,,100000.0,Free,0.0,Everyone 10+,Events,2018-06-23,Varies with device,Varies with device
1032,AAS-IN-ASIA 2018,EVENTS,,3.0,11000000.0,100.0,Free,0.0,Everyone,Events,2018-07-04,1.1.9,4.1 and up
1033,Moot Peru 2018,EVENTS,,13.0,27000000.0,1000.0,Free,0.0,Everyone,Events,2018-06-28,1.0,3.0 and up
1034,FM News,EVENTS,,46.0,3600000.0,5000.0,Free,0.0,Everyone,Events,2018-07-04,1.4,4.2 and up
1035,Goldstar: Live Event Tickets,EVENTS,4.5,1953.0,,100000.0,Free,0.0,Teen,Events,2018-08-01,Varies with device,Varies with device
